,SHOW,SEASON,CONTESTANT,week,elimination_week,went_on_date,n_people_on_date
1113,Bachelorette,05,05_ROBBY_D,2,0,0,-1
1114,Bachelorette,05,05_MARK_H,2,0,1,7
1115,Bachelorette,05,05_DAVID_G,2,0,1,7
1116,Bachelorette,05,05_JUAN_B,2,0,1,7
1117,Bachelorette,05,05_MIKE_S,2,0,1,7
1118,Bachelorette,05,05_BRAD_S,2,0,1,8
1119,Bachelorette,05,05_TANNER_F,2,0,0,-1
1120,Bachelorette,05,05_SASHA_P,2,0,1,8
1121,Bachelorette,05,05_BRIAN_D,2,1,1,8
1122,Bachelorette,05,05_JULIEN_H,2,1,0,-1
1123,Bachelorette,05,05_MATHUE_J,2,1,1,8
1124,Bachelorette,05,05_SIMON_A,2,1,1,7
1125,Bachelorette,05,05_ADAM_D,2,0,0,-1
1126,Bachelorette,05,05_BRIAN_V,2,0,0,-1
1127,Bachelorette,05,05_BRYCE_H,2,0,0,-1
1128,Bachelorette,05,05_CALEB_K,2,0,0,-1
1129,Bachelorette,05,05_GREG_B,2,0,0,-1
1130,Bachelorette,05,05_JOHN_H,2,0,0,-1
1131,Bachelorette,05,05_JOHN_P,2,0,0,-1
1132,Bachelorette,05,05_JOSH_Y,2,0,0,-1
1133,Bachelorette,05,05_KYLE_Y,2,0,0,-1
1134,Bachelorette,05,05_STEPHEN_R,2,0,0,-1
1135,Bachelorette,04,04_JESSE_C,2,0,1,7
1136,Bachelorette,04,04_JASON_M,2,0,1,7
1137,Bachelorette,04,04_JEREMY_A,2,0,1,7
1138,Bachelorette,04,04_GRAHAM_B,2,0,1,1
1139,Bachelorette,04,04_SEAN_R,2,0,1,7
1140,Bachelorette,04,04_BLAINE_T,2,0,1,7
1141,Bachelorette,04,04_BRIAN_T,2,0,1,7
1142,Bachelorette,04,04_FREDERICK_G,2,0,1,7
1143,Bachelorette,04,04_ROBERT_F,2,0,1,7
1144,Bachelorette,04,04_PAUL_B,2,0,1,7
1145,Bachelorette,04,04_RONALD_M,2,0,1,7
1146,Bachelorette,04,04_RICHARD_M,2,0,1,7
1147,Bachelorette,04,04_CHRISTOPHER_B,2,1,1,7
1148,Bachelorette,04,04_ERIC_P,2,1,1,7
1149,Bachelorette,04,04_RYAN_H,2,1,1,7
1150,Bachelorette,04,04_BRIAN_W,2,0,0,-1
1151,Bachelorette,04,04_CHANDLER_F,2,0,0,-1
1152,Bachelorette,04,04_DONATO_C,2,0,0,-1
1153,Bachelorette,04,04_GREGORY_M,2,0,0,-1
1154,Bachelorette,04,04_JEFFREY_H,2,0,0,-1
1155,Bachelorette,04,04_JONATHAN_K,2,0,0,-1
1156,Bachelorette,04,04_LUKE_H,2,0,0,-1
1157,Bachelorette,04,04_PATRICK_C,2,0,0,-1
1158,Bachelorette,04,04_PATRICK_D,2,0,0,-1
1159,Bachelorette,04,04_SPERO_S,2,0,0,-1
1160,Bachelorette,03,03_JERRY_F,2,0,1,7
1161,Bachelorette,03,03_JOHN PAUL_M,2,0,1,7
1162,Bachelorette,03,03_RYAN_SH,2,0,1,7
1163,Bachelorette,03,03_WENDELL_J,2,0,1,7
1164,Bachelorette,03,03_FABRICE_L,2,0,1,7
1165,Bachelorette,03,03_BEN_S,2,0,1,7
1166,Bachelorette,03,03_JOSH_C,2,0,1,7
1167,Bachelorette,03,03_KEITH,2,0,1,1
1168,Bachelorette,03,03_A.W.,2,1,1,7
1169,Bachelorette,03,03_JASON_I,2,1,1,7
1170,Bachelorette,03,03_MARK,2,1,1,7
1171,Bachelorette,03,03_MATT_M,2,1,1,7
